ID,answer
TG_E_J_20230328,4002.6123
TG_E_J_20230329,3660.4375
TG_E_J_20230330,3921.479
TG_E_J_20230331,3117.0962
TG_E_S_20230304,3665.2842
TG_E_S_20230305,0.0
TG_E_S_20230306,3916.8726
TG_E_S_20230307,3984.8042
TG_E_S_20230308,3860.314
TG_E_S_20230309,3839.0151
TG_E_S_20230310,3885.0063
TG_E_S_20230311,3624.602
TG_E_S_20230312,0.0
TG_E_S_20230313,3933.393
TG_E_S_20230314,3932.0015
TG_E_S_20230315,3758.2607
TG_E_S_20230316,3789.4756
TG_E_S_20230317,3754.7983
TG_E_S_20230318,3657.314
TG_E_S_20230319,0.0
TG_E_S_20230320,4168.0327
TG_E_S_20230321,4194.434
TG_E_S_20230322,4209.325
TG_E_S_20230323,4003.1904
TG_E_S_20230324,4181.9316
TG_E_S_20230325,4048.1582
TG_E_S_20230326,0.0
TG_E_S_20230327,4495.8613
TG_E_S_20230328,4598.0977
TG_E_S_20230329,4435.043
TG_E_S_20230330,4382.499
TG_E_S_20230331,4663.539
CR_A_J_20230304,1227.7472
CR_A_J_20230305,0.0
CR_A_J_20230306,1261.2467
CR_A_J_20230307,1254.2115
CR_A_J_20230308,1254.2115
CR_A_J_20230309,1252.411
CR_A_J_20230310,1249.0643
CR_A_J_20230311,1173.5535
CR_A_J_20230312,0.0
CR_A_J_20230313,1312.425
CR_A_J_20230314,1289.3751
CR_A_J_20230315,1295.1646
CR_A_J_20230316,1295.915
CR_A_J_20230317,1309.3552
CR_A_J_20230318,1173.1034
CR_A_J_20230319,0.0
CR_A_J_20230320,1345.8817
CR_A_J_20230321,1374.5375
CR_A_J_20230322,1351.0442
CR_A_J_20230323,1308.1547
CR_A_J_20230324,1308.1547
CR_A_J_20230325,1236.0165
CR_A_J_20230326,0.0
CR_A_J_20230327,1550.4666
CR_A_J_20230328,1597.7612
CR_A_J_20230329,1597.7612
CR_A_J_20230330,1601.9723
CR_A_J_20230331,1591.6013
CR_B_J_20230304,1175.6033
CR_B_J_20230305,0.0
CR_B_J_20230306,1162.871
CR_B_J_20230307,1155.8358
CR_B_J_20230308,1155.8358
CR_B_J_20230309,1143.7555
CR_B_J_20230310,1140.4088
CR_B_J_20230311,1041.899
CR_B_J_20230312,0.0
CR_B_J_20230313,1187.0652
CR_B_J_20230314,1164.0153
CR_B_J_20230315,1169.8047
CR_B_J_20230316,1170.5552
CR_B_J_20230317,1183.9954
CR_B_J_20230318,1047.2115
CR_B_J_20230319,0.0
CR_B_J_20230320,1258.7756
CR_B_J_20230321,1259.4088
CR_B_J_20230322,1261.9036
CR_B_J_20230323,1225.133
CR_B_J_20230324,1225.133
CR_B_J_20230325,1152.4629
CR_B_J_20230326,0.0
CR_B_J_20230327,1495.6028
CR_B_J_20230328,1546.3701
CR_B_J_20230329,1546.3701
CR_B_J_20230330,1586.2402
CR_B_J_20230331,1575.8693
CR_C_J_20230304,1254.4287
CR_C_J_20230305,0.0
CR_C_J_20230306,1271.4198
CR_C_J_20230307,1264.3846
CR_C_J_20230308,1264.3846
CR_C_J_20230309,1262.5841
CR_C_J_20230310,1259.2374
CR_C_J_20230311,1201.14
CR_C_J_20230312,0.0
CR_C_J_20230313,1320.4691
CR_C_J_20230314,1297.4192
CR_C_J_20230315,1286.9504
CR_C_J_20230316,1287.7009
CR_C_J_20230317,1301.1411
CR_C_J_20230318,1184.931
CR_C_J_20230319,0.0
CR_C_J_20230320,1322.9288
CR_C_J_20230321,1323.562
CR_C_J_20230322,1326.0568
CR_C_J_20230323,1289.2863
CR_C_J_20230324,1289.2863
CR_C_J_20230325,1237.1898
CR_C_J_20230326,0.0
CR_C_J_20230327,1556.4677
CR_C_J_20230328,1607.235
CR_C_J_20230329,1646.06
CR_C_J_20230330,1654.6943
CR_C_J_20230331,1644.3234
CR_D_J_20230304,1322.1598
CR_D_J_20230305,0.0
CR_D_J_20230306,1341.6226
CR_D_J_20230307,1334.5874
CR_D_J_20230308,1334.5874
CR_D_J_20230309,1332.7869
CR_D_J_20230310,1329.4402
CR_D_J_20230311,1261.3345
CR_D_J_20230312,0.0
CR_D_J_20230313,1382.0178
CR_D_J_20230314,1358.9679
CR_D_J_20230315,1364.7573
CR_D_J_20230316,1365.5078
CR_D_J_20230317,1378.948
CR_D_J_20230318,1252.7296
CR_D_J_20230319,0.0
CR_D_J_20230320,1435.259
CR_D_J_20230321,1435.8922
CR_D_J_20230322,1438.387
CR_D_J_20230323,1442.6158
CR_D_J_20230324,1442.6158
CR_D_J_20230325,1401.014
CR_D_J_20230326,0.0
CR_D_J_20230327,1610.7767
CR_D_J_20230328,1661.5441
CR_D_J_20230329,1661.5441
CR_D_J_20230330,1665.7551
CR_D_J_20230331,1687.4071
CR_D_S_20230304,1223.1306
CR_D_S_20230305,0.0
CR_D_S_20230306,1144.278
CR_D_S_20230307,1137.2428
CR_D_S_20230308,1137.2428
CR_D_S_20230309,1135.4423
CR_D_S_20230310,1132.0956
CR_D_S_20230311,1164.6694
CR_D_S_20230312,0.0
CR_D_S_20230313,1227.8416
CR_D_S_20230314,1221.3004
CR_D_S_20230315,1220.792
CR_D_S_20230316,1221.5425
CR_D_S_20230317,1224.6748
CR_D_S_20230318,1231.6836
CR_D_S_20230319,0.0
CR_D_S_20230320,1246.0146
CR_D_S_20230321,1097.0784
CR_D_S_20230322,1094.224
CR_D_S_20230323,1098.4529
CR_D_S_20230324,1098.4529
CR_D_S_20230325,1158.111
CR_D_S_20230326,0.0
CR_D_S_20230327,1189.8342
CR_D_S_20230328,1185.5724
CR_D_S_20230329,1185.5724
CR_D_S_20230330,1189.7834
CR_D_S_20230331,1203.8138
CR_E_J_20230304,1234.597
CR_E_J_20230305,0.0
CR_E_J_20230306,1300.7538
CR_E_J_20230307,1293.7186
CR_E_J_20230308,1293.7186
CR_E_J_20230309,1259.8984
CR_E_J_20230310,1301.7073
CR_E_J_20230311,1205.5049
CR_E_J_20230312,0.0
CR_E_J_20230313,1341.2161
CR_E_J_20230314,1341.1257
CR_E_J_20230315,1346.9152
CR_E_J_20230316,1347.6656
CR_E_J_20230317,1361.1058
CR_E_J_20230318,1196.9
CR_E_J_20230319,0.0
CR_E_J_20230320,1379.1403
CR_E_J_20230321,1379.7734
CR_E_J_20230322,1382.2682
CR_E_J_20230323,1382.2682
CR_E_J_20230324,1382.2682
CR_E_J_20230325,1254.0338
CR_E_J_20230326,0.0
CR_E_J_20230327,1560.9053
CR_E_J_20230328,1611.6726
CR_E_J_20230329,1611.6726
CR_E_J_20230330,1615.8837
CR_E_J_20230331,1623.5011
CR_E_S_20230304,1136.8375
CR_E_S_20230305,0.0
CR_E_S_20230306,1079.8429
CR_E_S_20230307,1072.8077
CR_E_S_20230308,1072.8077
CR_E_S_20230309,1040.0249
CR_E_S_20230310,1081.8337
CR_E_S_20230311,1086.3109
CR_E_S_20230312,0.0
CR_E_S_20230313,1183.3955
CR_E_S_20230314,1183.3052
CR_E_S_20230315,1182.7968
CR_E_S_20230316,1183.5472
CR_E_S_20230317,1186.6796
CR_E_S_20230318,1155.7009
CR_E_S_20230319,0.0
CR_E_S_20230320,1167.367
CR_E_S_20230321,1018.43066
CR_E_S_20230322,1015.5763
CR_E_S_20230323,1015.5763
CR_E_S_20230324,1015.5763
CR_E_S_20230325,988.6018
CR_E_S_20230326,0.0
CR_E_S_20230327,1130.7074
CR_E_S_20230328,1126.4456
CR_E_S_20230329,1126.4456
CR_E_S_20230330,1130.6566
CR_E_S_20230331,1143.4226
CB_A_J_20230304,905.095
CB_A_J_20230305,0.0
CB_A_J_20230306,854.57227
CB_A_J_20230307,854.00684
CB_A_J_20230308,854.00684
CB_A_J_20230309,851.36365
CB_A_J_20230310,851.36365
CB_A_J_20230311,839.0709
CB_A_J_20230312,0.0
CB_A_J_20230313,842.6467
CB_A_J_20230314,815.0123
CB_A_J_20230315,815.1229
CB_A_J_20230316,837.8412
CB_A_J_20230317,851.583
CB_A_J_20230318,833.59717
CB_A_J_20230319,0.0
CB_A_J_20230320,796.115
CB_A_J_20230321,816.0962
CB_A_J_20230322,861.0176
CB_A_J_20230323,861.0176
CB_A_J_20230324,861.0176
CB_A_J_20230325,810.43567
CB_A_J_20230326,0.0
CB_A_J_20230327,934.00854
CB_A_J_20230328,945.2837
CB_A_J_20230329,939.42004
CB_A_J_20230330,934.36426
CB_A_J_20230331,916.37585
CB_A_S_20230304,1121.6687
CB_A_S_20230305,0.0
CB_A_S_20230306,1036.988
CB_A_S_20230307,1036.4226
CB_A_S_20230308,1036.4226
CB_A_S_20230309,1033.7794
CB_A_S_20230310,1033.7794
CB_A_S_20230311,1066.5774
CB_A_S_20230312,0.0
CB_A_S_20230313,1039.033
CB_A_S_20230314,991.4934
CB_A_S_20230315,991.604
CB_A_S_20230316,1004.8696
CB_A_S_20230317,1018.61145
CB_A_S_20230318,1045.5144
CB_A_S_20230319,0.0
CB_A_S_20230320,940.7522
CB_A_S_20230321,870.7671
CB_A_S_20230322,913.9895
CB_A_S_20230323,913.9895
CB_A_S_20230324,913.9895
CB_A_S_20230325,908.2964
CB_A_S_20230326,0.0
CB_A_S_20230327,919.2428
CB_A_S_20230328,930.51794
CB_A_S_20230329,894.6553
CB_A_S_20230330,889.5995
CB_A_S_20230331,890.8639
CB_D_J_20230304,983.10144
CB_D_J_20230305,0.0
CB_D_J_20230306,879.6511
CB_D_J_20230307,879.0857
CB_D_J_20230308,823.704
CB_D_J_20230309,821.0608
CB_D_J_20230310,821.0608
CB_D_J_20230311,770.5299
CB_D_J_20230312,0.0
CB_D_J_20230313,809.7156
CB_D_J_20230314,782.0812
CB_D_J_20230315,782.1918
CB_D_J_20230316,804.91003
CB_D_J_20230317,818.65186
CB_D_J_20230318,765.05615
CB_D_J_20230319,0.0
CB_D_J_20230320,749.8168
CB_D_J_20230321,747.51746
CB_D_J_20230322,792.43884
CB_D_J_20230323,792.43884
CB_D_J_20230324,792.43884
CB_D_J_20230325,774.23596
CB_D_J_20230326,0.0
CB_D_J_20230327,865.4298
CB_D_J_20230328,876.70496
CB_D_J_20230329,870.8413
CB_D_J_20230330,920.86743
CB_D_J_20230331,886.8479
CB_E_J_20230304,930.53125
CB_E_J_20230305,0.0
CB_E_J_20230306,917.02344
CB_E_J_20230307,916.458
CB_E_J_20230308,861.0763
CB_E_J_20230309,818.8157
CB_E_J_20230310,824.574
CB_E_J_20230311,799.5969
CB_E_J_20230312,0.0
CB_E_J_20230313,800.1599
CB_E_J_20230314,782.80444
CB_E_J_20230315,782.91504
CB_E_J_20230316,786.83813
CB_E_J_20230317,800.57996
CB_E_J_20230318,775.328
CB_E_J_20230319,0.0
CB_E_J_20230320,737.6456
CB_E_J_20230321,735.3463
CB_E_J_20230322,780.2677
CB_E_J_20230323,780.2677
CB_E_J_20230324,780.2677
CB_E_J_20230325,744.7002
CB_E_J_20230326,0.0
CB_E_J_20230327,820.20544
CB_E_J_20230328,831.4806
CB_E_J_20230329,825.61694
CB_E_J_20230330,875.64307
CB_E_J_20230331,827.589
RD_A_J_20230304,429.84058
RD_A_J_20230305,0.0
RD_A_J_20230306,425.29932
RD_A_J_20230307,425.1632
RD_A_J_20230308,417.69092
RD_A_J_20230309,415.89038
RD_A_J_20230310,415.89038
RD_A_J_20230311,366.57788
RD_A_J_20230312,0.0
RD_A_J_20230313,431.0807
RD_A_J_20230314,429.78784
RD_A_J_20230315,428.2174
RD_A_J_20230316,450.1289
RD_A_J_20230317,463.87073
RD_A_J_20230318,411.44763
RD_A_J_20230319,0.0
RD_A_J_20230320,461.8141
RD_A_J_20230321,449.7943
RD_A_J_20230322,452.28906
RD_A_J_20230323,452.28906
RD_A_J_20230324,452.28906
RD_A_J_20230325,398.3274
RD_A_J_20230326,0.0
RD_A_J_20230327,448.80103
RD_A_J_20230328,464.50867
RD_A_J_20230329,464.50867
RD_A_J_20230330,459.45288
RD_A_J_20230331,475.38513
RD_A_S_20230304,464.64148
RD_A_S_20230305,0.0
RD_A_S_20230306,424.62476
RD_A_S_20230307,424.48865
RD_A_S_20230308,417.01636
RD_A_S_20230309,415.21582
RD_A_S_20230310,415.21582
RD_A_S_20230311,400.87378
RD_A_S_20230312,0.0
RD_A_S_20230313,429.90112
RD_A_S_20230314,428.60828
RD_A_S_20230315,427.03784
RD_A_S_20230316,448.94934
RD_A_S_20230317,462.69116
RD_A_S_20230318,445.74353
RD_A_S_20230319,0.0
RD_A_S_20230320,460.63452
RD_A_S_20230321,448.61475
RD_A_S_20230322,449.41052
RD_A_S_20230323,449.41052
RD_A_S_20230324,449.41052
RD_A_S_20230325,430.92432
RD_A_S_20230326,0.0
RD_A_S_20230327,448.84875
RD_A_S_20230328,460.1239
RD_A_S_20230329,430.12488
RD_A_S_20230330,425.0691
RD_A_S_20230331,472.188
RD_C_S_20230304,570.3324
RD_C_S_20230305,0.0
RD_C_S_20230306,543.11304
RD_C_S_20230307,542.9769
RD_C_S_20230308,535.50464
RD_C_S_20230309,533.7041
RD_C_S_20230310,533.7041
RD_C_S_20230311,541.82886
RD_C_S_20230312,0.0
RD_C_S_20230313,516.59546
RD_C_S_20230314,515.3026
RD_C_S_20230315,510.37122
RD_C_S_20230316,532.2827
RD_C_S_20230317,546.02454
RD_C_S_20230318,554.172
RD_C_S_20230319,0.0
RD_C_S_20230320,485.31555
RD_C_S_20230321,473.29578
RD_C_S_20230322,474.09155
RD_C_S_20230323,474.09155
RD_C_S_20230324,474.09155
RD_C_S_20230325,482.76245
RD_C_S_20230326,0.0
RD_C_S_20230327,474.89197
RD_C_S_20230328,486.1671
RD_C_S_20230329,486.1671
RD_C_S_20230330,480.42847
RD_C_S_20230331,527.54736
RD_D_J_20230304,462.4619
RD_D_J_20230305,0.0
RD_D_J_20230306,456.0183
RD_D_J_20230307,455.8822
RD_D_J_20230308,448.4099
RD_D_J_20230309,446.60938
RD_D_J_20230310,446.60938
RD_D_J_20230311,426.92676
RD_D_J_20230312,0.0
RD_D_J_20230313,430.00574
RD_D_J_20230314,428.7129
RD_D_J_20230315,427.14246
RD_D_J_20230316,449.05396
RD_D_J_20230317,462.79578
RD_D_J_20230318,442.63086
RD_D_J_20230319,0.0
RD_D_J_20230320,453.46143
RD_D_J_20230321,441.44165
RD_D_J_20230322,443.9364
RD_D_J_20230323,443.9364
RD_D_J_20230324,443.9364
RD_D_J_20230325,413.49597
RD_D_J_20230326,0.0
RD_D_J_20230327,441.81055
RD_D_J_20230328,457.5182
RD_D_J_20230329,457.5182
RD_D_J_20230330,452.4624
RD_D_J_20230331,468.39465
RD_D_S_20230304,448.21313
RD_D_S_20230305,0.0
RD_D_S_20230306,431.7992
RD_D_S_20230307,431.6631
RD_D_S_20230308,424.1908
RD_D_S_20230309,422.39026
RD_D_S_20230310,422.39026
RD_D_S_20230311,412.17297
RD_D_S_20230312,0.0
RD_D_S_20230313,405.28162
RD_D_S_20230314,403.98877
RD_D_S_20230315,402.41833
RD_D_S_20230316,424.32983
RD_D_S_20230317,438.07166
RD_D_S_20230318,427.87708
RD_D_S_20230319,0.0
RD_D_S_20230320,428.7373
RD_D_S_20230321,416.71753
RD_D_S_20230322,417.5133
RD_D_S_20230323,417.5133
RD_D_S_20230324,417.5133
RD_D_S_20230325,409.34607
RD_D_S_20230326,0.0
RD_D_S_20230327,418.31372
RD_D_S_20230328,429.58887
RD_D_S_20230329,429.58887
RD_D_S_20230330,424.53308
RD_D_S_20230331,471.65198
RD_E_J_20230304,551.1515
RD_E_J_20230305,0.0
RD_E_J_20230306,575.80566
RD_E_J_20230307,575.66956
RD_E_J_20230308,568.19727
RD_E_J_20230309,566.1299
RD_E_J_20230310,581.2208
RD_E_J_20230311,551.5205
RD_E_J_20230312,0.0
RD_E_J_20230313,568.70447
RD_E_J_20230314,565.31177
RD_E_J_20230315,557.177
RD_E_J_20230316,560.29333
RD_E_J_20230317,574.03516
RD_E_J_20230318,545.8645
RD_E_J_20230319,0.0
RD_E_J_20230320,564.7008
RD_E_J_20230321,552.681
RD_E_J_20230322,555.1758
RD_E_J_20230323,555.1758
RD_E_J_20230324,555.1758
RD_E_J_20230325,525.46655
RD_E_J_20230326,0.0
RD_E_J_20230327,559.0239
RD_E_J_20230328,574.73157
RD_E_J_20230329,574.73157
RD_E_J_20230330,569.6758
RD_E_J_20230331,564.11487
RD_E_S_20230304,498.00574
RD_E_S_20230305,0.0
RD_E_S_20230306,513.78577
RD_E_S_20230307,513.64966
RD_E_S_20230308,506.17737
RD_E_S_20230309,483.7987
RD_E_S_20230310,498.88965
RD_E_S_20230311,477.55847
RD_E_S_20230312,0.0
RD_E_S_20230313,485.8683
RD_E_S_20230314,482.4756
RD_E_S_20230315,474.34082
RD_E_S_20230316,477.45715
RD_E_S_20230317,491.19897
RD_E_S_20230318,471.90247
RD_E_S_20230319,0.0
RD_E_S_20230320,481.86462
RD_E_S_20230321,469.84485
RD_E_S_20230322,470.64062
RD_E_S_20230323,470.64062
RD_E_S_20230324,470.64062
RD_E_S_20230325,449.80554
RD_E_S_20230326,0.0
RD_E_S_20230327,474.6803
RD_E_S_20230328,485.95544
RD_E_S_20230329,485.95544
RD_E_S_20230330,480.89966
RD_E_S_20230331,480.4873
BC_A_J_20230304,2446.6648
BC_A_J_20230305,0.0
BC_A_J_20230306,2616.9573
BC_A_J_20230307,2532.861
BC_A_J_20230308,2492.6106
BC_A_J_20230309,2506.906
BC_A_J_20230310,2480.3977
BC_A_J_20230311,2471.2002
BC_A_J_20230312,0.0
BC_A_J_20230313,2566.448
BC_A_J_20230314,2518.2405
BC_A_J_20230315,2645.945
BC_A_J_20230316,2573.9846
BC_A_J_20230317,2634.6707
BC_A_J_20230318,2789.7227
BC_A_J_20230319,0.0
BC_A_J_20230320,2630.0032
BC_A_J_20230321,2614.0862
BC_A_J_20230322,2639.1335
BC_A_J_20230323,2684.7395
BC_A_J_20230324,2664.8323
BC_A_J_20230325,2646.9893
BC_A_J_20230326,0.0
BC_A_J_20230327,2672.4011
BC_A_J_20230328,2552.6003
BC_A_J_20230329,2514.7957
BC_A_J_20230330,2428.9417
BC_A_J_20230331,2401.9827
BC_A_S_20230304,2251.2842
BC_A_S_20230305,0.0
BC_A_S_20230306,2569.5667
BC_A_S_20230307,2459.0715
BC_A_S_20230308,2445.5193
BC_A_S_20230309,2408.5603
BC_A_S_20230310,2382.052
BC_A_S_20230311,2181.62
BC_A_S_20230312,0.0
BC_A_S_20230313,2576.6262
BC_A_S_20230314,2682.2493
BC_A_S_20230315,2743.4314
BC_A_S_20230316,2671.471
BC_A_S_20230317,2732.157
BC_A_S_20230318,2631.6792
BC_A_S_20230319,0.0
BC_A_S_20230320,2757.9954
BC_A_S_20230321,2715.8772
BC_A_S_20230322,2691.6365
BC_A_S_20230323,2737.242
BC_A_S_20230324,2706.4602
BC_A_S_20230325,2540.857
BC_A_S_20230326,0.0
BC_A_S_20230327,2629.5164
BC_A_S_20230328,2429.4226
BC_A_S_20230329,2438.0364
BC_A_S_20230330,2311.6414
BC_A_S_20230331,2229.0286
BC_B_J_20230304,1980.2147
BC_B_J_20230305,0.0
BC_B_J_20230306,2269.4568
BC_B_J_20230307,2185.361
BC_B_J_20230308,2204.3254
BC_B_J_20230309,2205.2961
BC_B_J_20230310,2178.7878
BC_B_J_20230311,1984.0608
BC_B_J_20230312,0.0
BC_B_J_20230313,2215.534
BC_B_J_20230314,2132.222
BC_B_J_20230315,2460.0125
BC_B_J_20230316,2203.735
BC_B_J_20230317,2234.4905
BC_B_J_20230318,2185.2769
BC_B_J_20230319,0.0
BC_B_J_20230320,2395.9514
BC_B_J_20230321,2346.1536
BC_B_J_20230322,2393.0144
